id,title,category,course_url
1786172,Consultas en SQL para principiantes,Development,/course/sql-desde-cero-curso-practico/
1787702,The Complete Business Plan Course (Includes 50 Templates),Business,/course/the-complete-business-plan-course/
1793080,Python for Beginners,Development,/course/python-tutorials-for-by-navinreddy/
1792960,gRPC [Golang] Master Class: Build Modern API & Microservices,IT & Software,/course/grpc-golang/
1793828,Docker and Kubernetes: The Complete Guide,Development,/course/docker-and-kubernetes-the-complete-guide/
1794901,"LinkedIn Marketing, Lead Generation & B2B Sales for LinkedIn",Business,/course/linkedinmachine/
1800384,"REIKI (Usui, Kahuna, Tibetano) nível 1",Lifestyle,/course/reiki-usui-kahuna-tibetano-nivel-1/
1802404,The Complete Communication Skills Master Class for Life,Business,/course/the-complete-communication-skills-master-class-for-life/
1805784,React Native: Desenvolva APPs Nativas para Android e iOS,Development,/course/curso-react-native/
1810226,INTELIGÊNCIA EMOCIONAL | Coaching de Emoções,Personal Development,/course/inteligencia-emocional-coaching-de-emocoes/
1813098,Kubernetes Hands-On - Deploy Microservices to the AWS Cloud,Development,/course/kubernetes-microservices/
1814786,Hypnotherapy Practitioner Course (Including Demonstrations),Lifestyle,/course/hypnotherapy-practitioner-diploma-course-achology-certified/
1815870,Diet And Nutrition Coach Certification: Beginner To Advanced,Health & Fitness,/course/diet-nutrition-coach-certification-beginner-to-advanced/
1821562,Cisco CCNA Fundamentos de Networking para Redes IP,IT & Software,/course/cisco-fundamentos-de-networking-para-redes-ip-ccna/
1824130,Graphic Design Masterclass Intermediate: The NEXT Level,Design,/course/graphic-design-masterclass-the-next-level/
1829188,70-462: SQL Server Database Administration (DBA),IT & Software,/course/70-462-sql-server-database-administration-dba/
1830378,Instagram Marketing 2022: Corso Completo Professionale,Marketing,/course/instagram-come-aumentare-followers-e-creare-un-business/
1831892,Introdução à programação de computadores,Development,/course/introducao-a-programacao-de-computadores/
1831902,Introdução a Banco de Dados com MySQL,Development,/course/aprenda_mysql_em30minutos/
1832808,Cinema 4D Masterclass: The Ultimate Guide for Beginners,Design,/course/cinema-4d-masterclass-training-course/
1835854,After Effects para Motion designers: Do zero ao mercado,Design,/course/after_motion/
1835828,Adobe Photoshop CC – Advanced Training Course,Design,/course/adobe-photoshop-cc-advanced-training-course-tutorial/
1837638,Angular & Spring Boot: Creando web app full stack,Development,/course/angular-spring/
1844356,Complete guide to ASP.NET Core MVC (.NET 6),Development,/course/complete-aspnet-core-21-course/
1850902,Scrum for Beginners + Scrum Master Certification Preparation,IT & Software,/course/agile-scrum-for-beginners-scrum-master-certification-preparation/
1854668,The Complete Storytelling Course for Speaking & Presenting,Business,/course/the-complete-storytelling-course-for-speaking-presenting/
1854836,Ultimate Rust Crash Course,Development,/course/ultimate-rust-crash-course/
1855830,The Complete Sketch 5 Course - Design Apps & Websites 2021,Design,/course/sketchdesign/
1856950,Full Stack: Angular and Java Spring Boot E-Commerce Website,Development,/course/full-stack-angular-spring-boot-tutorial/
1864390,The Complete Graphic Design Theory for Beginners Course,Design,/course/graphic-design-theory-for-beginners-course/
1867214,Python 3 - Curso Completo do Básico ao Avançado,Development,/course/curso-python-3-completo/
1867704,Advanced Forex Trading - Ichimoku Trading Strategy Explained,Finance & Accounting,/course/advanced-forex-trading-ichimoku-trading-strategy-explained/
1868042,Paul and His Letter to the Philippians: Small Group Edition,Teaching & Academics,/course/paul-and-his-letter-to-the-philippians-small-group-edition/
1869286,The Complete Shopify Dropshipping Masterclass 3.0,Business,/course/complete-shopify-dropshipping-masterclass/
1869864,Health and Nutrition Life Coach Certification (Accredited),Health & Fitness,/course/health-and-nutrition-life-coach-certification/
1871636,Complete Python Programming Masterclass Beginner to Advanced,Development,/course/complete-python-programming-masterclass-beginner-to-advanced/
1876348,Master en Arduino 2022 ¡IoT! Internet oF Things y mucho más!,Development,/course/master-en-arduino/
1878080,Modern Web Geliştirme Kursu | Sıfırdan Sektörün Yükseklerine,Development,/course/komple-sifirdan-web-gelistirme-kursu/
1878624,AWS Certified Solutions Architect Associate Practice Exams,IT & Software,/course/aws-certified-solutions-architect-associate-practice-tests-k/
1879018,"NodeJS - The Complete Guide (MVC, REST APIs, GraphQL, Deno)",Development,/course/nodejs-the-complete-guide/
1884894,Fotografía Masterclass: Una Guía Completa para la Fotografía,Photography & Video,/course/masterclass-fotografia/
1884490,The Complete Cryptocurrency Investment Course,Finance & Accounting,/course/complete-cryptocurrency-investing-course-passive-active/
1885612,Microsoft Excel Pro Tips: Go from Beginner to Advanced Excel,Office Productivity,/course/microsoft-excel-pro-tips-for-power-users/
1889974,Basitten İleriye Excel,Office Productivity,/course/basitten-ileriye-excel-baslangic/
1890922,UX: Máster en Diseño web y Experiencia de Usuario,Design,/course/ux-master-en-diseno-web-y-experiencia-de-usuario/
1892532,Bir Deha Gibi Öğrenmek - Hızlı Okuma - Hafıza Teknikleri,Personal Development,/course/bir-deha-gibi-ogrenmek-hizli-okuma-hafiza-teknikleri/
1892918,ProCreate Masterclass: How to Draw and Paint on iPad Course,Design,/course/procreate-course-how-to-draw-on-your-ipad-how-to-paint-on-your-ipad/
1893356,[2022] SCRUM Práctico en Proyectos de Software,Business,/course/scrum-practico/
1893688,Java primeiros passos: Lógica de Programação e Algoritmos,Development,/course/java-curso-logica-de-programacao/
1895164,Six Sigma: Certified Lean Six Sigma Black Belt | Accredited,Business,/course/six-sigma-black-belt-including-ms-excel-application/
1894936,PWA - Aplicaciones Web Progresivas: De cero a experto,Development,/course/aplicaciones-web-progresivas/
1895312,Transformation Life Coach Certification  (Accredited),Personal Development,/course/transformation-life-coach-certification/
1898178,Git: Become an Expert in Git & GitHub in 4 Hours,Development,/course/git-expert-4-hours/
1901106,MS Excel | Sıfırdan İleri Seviye Excel Öğren |Sertifikalı,Office Productivity,/course/bastan-sona-excel-ogren-en-cok-kullanilan-islevler/
1901422,Полный курс по JavaScript + React - с нуля до результата,Development,/course/javascript_full/
1901772,Fotoğraf Öğreniyoruz: Fotoğrafçılık Hakkında Her Şey,Photography & Video,/course/fotograf-ogreniyoruz-fotografcilik-hakkinda-her-sey/
1906852,MongoDB - The Complete Developer's Guide 2022,Development,/course/mongodb-the-complete-developers-guide/
1907732,Copywriting Quick Start: Top FREE Writing Tools & Hacks,Marketing,/course/copywritingquickstart/
1910458,Desarrollo de juegos con Unreal Engine de 0 a profesional,Development,/course/desarrollo-de-juegos-con-unreal-engine-4-de-0-a-profesional/
1912082,Python: Yapay Zeka ve Veri Bilimi için Python Programlama,Development,/course/veri-bilimine-giris/
1912306,Ketogenic Diet: Keto Nutrition Health Coach Certification,Health & Fitness,/course/ketogenic-diet-ketosis-nutrition-health-coach-certification/
1912898,Introdução à linguagem Python,Development,/course/intro_python/
1916470,The Complete Google Sheets Course: Beginner to Advanced!,Business,/course/the-complete-google-sheets-course-beginner-to-advanced/
1917546,Master the Coding Interview: Data Structures + Algorithms,Development,/course/master-the-coding-interview-data-structures-algorithms/
1918248,Project Management: Master Project Management - PMP/PMI,Business,/course/project-management-mastery/
1918258,Anxiety and Stress - Best Practices for Reducing Stress,Personal Development,/course/anxiety-and-stress/
1918408,Law of Attraction Life Coach Certification  (Accredited),Personal Development,/course/law-of-attraction-life-coach-certification/
1919064,The Complete Hands-On Introduction to Apache Airflow,Development,/course/the-complete-hands-on-course-to-master-apache-airflow/
1919728,Customer Service Mastery: Delight Every Customer,Business,/course/customer-service-mastery/
1920686,Adobe Premiere Pro CC: Beginner Video Editing,Photography & Video,/course/premiere-pro-with-brad-newton/
1921420,Ultimate AWS Certified Developer Associate 2022 - NEW!,IT & Software,/course/aws-certified-developer-associate-dva-c01/
1927044,Programação em Python do básico ao avançado,IT & Software,/course/curso-de-programacao-em-python-do-basico-ao-avancado/
1927250,Microsoft AZ-104:Azure Administrator Exam Certification 2020,IT & Software,/course/az-100-skylines-academy/
1927558,Manutenção de Celulares - Software e reparo em Placas,IT & Software,/course/manutencao-em-celulares-do-basico-ao-avancado/
1927274,Write a Bestselling Novel in 15 Steps (Writing Mastery),Business,/course/write-a-bestselling-novel-in-15-steps-writing-mastery/
1930198,Introdução à linguagem CSS,Development,/course/introducao-a-linguagem-css/
1930296,JavaScript e jQuery para Iniciantes,Development,/course/introducao-ao-jquery/
1930262,Introdução à linguagem JavaScript,Development,/course/introducao-a-linguagem-javascript/
1931574,PowerPoint for Beginners - Program & Animation Basics FREE,Office Productivity,/course/powerpoint-for-beginners-free/
1931752,Mega Digital Marketing Course A-Z: 12 Courses in 1 + Updates,Marketing,/course/digital-marketing-strategy-course-wordpress-seo-instagram-facebook/
1946104,Unreal Engine Blueprint Game Developer,Development,/course/unrealblueprint/
1946194,Gestão de Projetos com Agile & Scrum: O Guia Definitivo,Business,/course/gestao-de-projetos-com-agile-scrum-o-guia-definitivo/
1948098,Docker Essentials,IT & Software,/course/docker-essentials/
1948280,Marketing de Redes Sociais - Curso COMPLETO (10 cursos em 1),Marketing,/course/marketing-redes-sociais/
1949732,Hiper-Memória & Hiper-Aprendizagem,Personal Development,/course/hiper-memoria-hiper-aprendizagem/
1952540,Python Django Dev To Deployment,Development,/course/python-django-dev-to-deployment/
1953062,A'dan Z'ye Photoshop CC 2020 Dersleri | Afgan Rasulov,Design,/course/adobe-photoshop-cc-dersleri-afgan-rasulov/
1964340,ISO 27001: Curso completo para certificação EXIN ISFS!,IT & Software,/course/isfs-iso27001/
1968412,The Bootstrap 4 Bootcamp,Development,/course/bootstrap-4-bootcamp/
1973756,The Beginners 2022 Cyber Security Awareness Training Course,IT & Software,/course/1m-cyber-security-awareness/
1974404,Learn To Create An RPG Game In Unity,Development,/course/unity2drpg/
1974808,Master NEW Excel Functions in Office 365 & Office 2021,Office Productivity,/course/excel-dynamic-arrays/
1975038,Practice Exams | AWS Certified Developer Associate 2022,IT & Software,/course/aws-certified-developer-associate-practice-tests-dva-c01/
1975332,PNL Programação Neurolinguística (Cert. básico ao avançado),Personal Development,/course/pnl-programacao-neurolinguistica-cert-basico-ao-avancado/
1978132,The Project Management Course: Beginner to PROject Manager,Business,/course/the-project-management-course-beginner-to-project-manager/
1982382,Python for Computer Vision with OpenCV and Deep Learning,Development,/course/python-for-computer-vision-with-opencv-and-deep-learning/
1988542,Kubernetes Certified Application Developer (CKAD) with Tests,Development,/course/certified-kubernetes-application-developer/
1993718,Full Stack Java developer - Java + JSP + Restful WS + Spring,Development,/course/full-stack-java-developer-java/
1995622,Power BI Completo - Do Básico ao Avançado,Office Productivity,/course/power-bi-completo-do-basico-ao-avancado/
1998042,Oratória e Apresentação de Alto Impacto | Minicurso,Personal Development,/course/oratoria-e-apresentacao-de-alto-impacto-minicurso/
1998606,The Complete English Grammar Course - Perfect Your English,Teaching & Academics,/course/the-complete-english-grammar-course/
2002862,The Complete Agile Scrum Fundamentals Course + Certification,IT & Software,/course/scrum-course-udemy/
2004402,QUANTUM REIKI: Level 1 - Healer Certification by Antojai®,Lifestyle,/course/quantum-reiki-master-certification/
2007524,Vegan Nutrition Health Coach Certification,Health & Fitness,/course/vegan-cooking-and-nutrition-health-coach-certification/
2009360,Curso Completo de Automação de Testes Para Iniciantes,Development,/course/automatizando-testes-de-software-com-selenium-basico/
2013542,"Advanced Product Management: Vision, Strategy & Metrics",Business,/course/advanced-product-management-vision-strategy-metrics/
2013892,Agile Fundamentals: Including Scrum and Kanban - 2022,Business,/course/agile-fundamentals-scrum-kanban-scrumban/
2015076,CompTIA Security+ (SY0-601) Complete Course & Exam,IT & Software,/course/securityplus/
2017212,[2022] Kanban Essentials,IT & Software,/course/kanban-fundamentos-certificacion/
2018498,FL Studio 20 - Music Production In FL Studio for Mac & PC,Music,/course/fl-studio/
2018828,React Tutorial and Projects Course (2022),IT & Software,/course/react-tutorial-and-projects-course/
2022294,"Jenkins, From Zero To Hero: Become a DevOps Jenkins Master",Development,/course/jenkins-from-zero-to-hero/
2023728,Go Java Full Stack with Spring Boot and Angular,Development,/course/full-stack-application-development-with-spring-boot-and-angular/
2024924,"Reiki nível 2 Usui, Kahuna, Tibetano",Lifestyle,/course/reiki-nivel-2-usui-kahuna-tibetano/
2026618,Python & MySQL,Development,/course/python-mysql/
2027448,"""Breath is Life"" Breathwork & Meditation course",Health & Fitness,/course/breathing/
2034052,Data Science: Visualização de Dados com Python,Development,/course/visualizacao-de-dados-com-python/
2037548,Curso Vue JS 2 - O Guia Completo (incl. Vue Router & Vuex),Development,/course/vue-js-completo/
2037788,How to be a Psychic Medium - Psychic Mediumship Development,Lifestyle,/course/how-to-be-a-psychic-now/
2038920,Voice Training – 30-Days to a More Confident Powerful Voice.,Personal Development,/course/voice-training-30-days-to-a-more-confident-powerful-voice/
2039648,Social Media Marketing - Il Corso Completo con Certificato,Marketing,/course/social-media-marketing-il-corso-completo-con-certificato/
2040612,Aprende SQL desde cero: ¡Curso con mas de 50 ejercicios! 1,Development,/course/aprende-sql-desde-cero-curso-con-mas-de-50-ejercicios/
2041462,Robotic Process Automation: RPA Overview + Build a Robot,Business,/course/robotic-process-automation-fundamentals-and-build-a-robot/
2045310,Build a Backend REST API with Python & Django - Advanced,Development,/course/django-python-advanced/
2048151,Vue js 3 [Actualizado] Desde cero + Vite + Firebase 9 + MEVN,Development,/course/curso-vue/
2047747,Curso Completo Power BI Desktop - Última versión de Power BI,Business,/course/curso-completo-power-bi/
2051741,Ultimate AWS Certified SysOps Administrator Associate 2022,IT & Software,/course/ultimate-aws-certified-sysops-administrator-associate/
2052667,Clinical Aromatherapy For Health Certificate Course (4 CEU),Health & Fitness,/course/aromatherapy-how-to-use-essential-oils-therapeutically/
2053219,NestJS Zero to Hero - Modern TypeScript Back-end Development,Development,/course/nestjs-zero-to-hero/
2054207,Technical Analysis Fundamentals For Beginners (Updated 2022),Finance & Accounting,/course/technical-analysis-fundamentals/
2055097,Ciberseguridad en linea,IT & Software,/course/ciberseguridadenlinea/
2058283,NLP - Natural Language Processing with Python,Development,/course/nlp-natural-language-processing-with-python/
2058291,Photoshop CC COMPLETO - Design Gráfico do Zero ao Avançado,Design,/course/photoshop-cc-curso-completo-design-grafico-profissional/
2059761,Introdução a banco de dados com MySQL & PHPMyAdmin,Development,/course/mysql_phpmyadmin/
2059535,Azure Architect Technologies,IT & Software,/course/az-102-azure-administrator-certification-transition/
2059853,AWS Certified Cloud Practitioner 500 Practice Exam Questions,IT & Software,/course/aws-certified-cloud-practitioner-practice-exams-c/
2060911,"Master en CSS: Responsive, SASS, Flexbox, Grid y Bootstrap",Development,/course/master-en-css-responsive-sass-flexbox-grid-y-boostrap-4/
2065799,Mindfulness Life Coach Certification & Mindfulness Blueprint,Personal Development,/course/mindfulness-life-coach-certification/
2068149,Microcontroller Embedded C Programming: Absolute Beginners,IT & Software,/course/microcontroller-embedded-c-programming/
2068907,Environment Art School: Complete Perspective Drawing Course,Design,/course/perspective-art-school-environment-landscape-drawing-course/
2069857,Máster en SQL Server: Desde Cero a Nivel Profesional,Development,/course/master-sql-server/
2070737,Microsoft Excel Weekender Crash Course,Office Productivity,/course/microsoft-excel-masterclass-complete-and-concise/
2072912,Curso Básico de Comunicação Interpessoal,Personal Development,/course/curso-basico-de-comunicacao-interpessoal/
2073198,English Grammar Pro | Beginner to Advanced (A1-C1) Grammar,Teaching & Academics,/course/easy-english-grammar-course/
2076630,Day Trading and Swing Trading Strategies For Stocks,Finance & Accounting,/course/day-trading-swing-trading-strategies-stocks/
2077578,Terminal Linux,IT & Software,/course/terminal-de-comandos-linux/
2077574,Introdução ao Sistema Operacional Linux,IT & Software,/course/linux-ubuntu/
2083392,Curso Completo de Edição e Gravação de Vídeos com Movavi,Photography & Video,/course/curso-completo-de-edicao-e-gravacao-de-videos-com-movavi/
2083550,Dijital Pazarlama A-Z™ | 6 Eğitim 1 Arada!,Marketing,/course/dijital-pazarlama/
2085526,Project Management en Español - Gestion de Proyectos -35 hrs,Business,/course/project-management-en-espanol-del-pmbok-v6-pmi-35-horas/
2086590,"Súper Cerebro: Lectura Rápida, Súper Lectura y Foto Lectura.",Personal Development,/course/super-cerebro-lectura-rapida-super-lectura-y-foto-lectura/
2088520,"ionic 6+: Crear aplicaciones IOS, Android y PWAs con Angular",Development,/course/ionic-ios-android-pwa-appstore-playstore-push/
2089742,AZ-900 Bootcamp: Microsoft Azure Fundamentals (OCT 2022),IT & Software,/course/az-900-azure-exam-prep-understanding-cloud-concepts/
2094300,Complete Web Design: from Figma to Webflow to Freelancing,Design,/course/freelance-web-design-from-design-to-development-to-making-money/
2095410,"Python + SQL + Tableau: Integrating Python, SQL, and Tableau",Business,/course/python-sql-tableau-integrating-python-sql-and-tableau/
2102278,Os Fundamentos do Scrum,Business,/course/os-fundamentos-do-scrum/
2103006,Email Writing- How to Write Effective Emails,Business,/course/email-writing-how-to-write-effective-emails/
2105094,"Beginner's Guide to Data & Data Analytics, by SF Data School",Business,/course/learndata/
2105384,Universidad Angular - De Cero a Experto en Angular!,Development,/course/angular-de-cero-a-experto-angular-2-framework-javascript-html-css/
2105388,Easily Identify Spam & Phishing E-mails,Office Productivity,/course/identify-spam-phishing-e-mails/
2108272,"Time Management Mastery: Do More, Stress Less",Personal Development,/course/do-more-stress-less/
2120874,SQL Masterclass: SQL for Data Analytics,Business,/course/the-complete-sql-masterclass-for-data-analytics/
2121018,Mastering Data Structures & Algorithms using C and C++,Development,/course/datastructurescncpp/
2124810,Think Strategically and Make Your Ideas a Reality,Business,/course/think-strategically-and-make-your-ideas-a-reality/
2125112,The Complete 2022 Software Testing Bootcamp,Development,/course/testerbootcamp/
2126354,The Last Amazon FBA Course - [ 2022 ] Private Label Guide,Business,/course/how-to-sell-on-amazon-fba/
2128424,Better Virtual Meetings: How to Lead Effective Meetings,Business,/course/better-virtual-meetings-how-to-lead-effective-meetings/
2131244,AZ-104 Microsoft Azure Administrator Certification 2022,IT & Software,/course/microsoft-certified-azure-administrator/
2132906,Certificação Scrum Product Owner: Preparatório COMPLETO,Business,/course/certificacao-scrum-product-owner-preparatorio-completo/
2133832,Decision-Making Models for Managers in Problem-Solving,Business,/course/decision-making-models-for-managers-in-problem-solving/
2134346,Professional Cupping Therapy Massage Certificate Course,Health & Fitness,/course/clinical-cupping-therapy-massage-for-pain-and-no-red-marks/
2135212,Sıfırdan Uzmanlığa Almanca Eğitim Seti! Almanca ilacı!,Teaching & Academics,/course/harika-almanca-egitim-seti/
2135486,Microsoft Power BI - Business Intelligence for Beginners,Business,/course/business-data-analysis-using-microsoft-power-bi/
2137076,SQL. Curso completo de SQL. Aprende desde cero. Comandos SQL,Development,/course/sql-curso-completo-de-sql-aprende-desde-cero/
2139862,"Extensive QiGong movement, breathing and meditation course.",Health & Fitness,/course/qigong-course/
2144744,Spring Boot Microservices and Spring Cloud,Development,/course/spring-boot-microservices-and-spring-cloud/
2145494,Adobe Photoshop Complete Mastery Course Beginner to Advanced,Photography & Video,/course/photoshop-basics-for-beginners-learn-adobe-photoshop/
2149066,Introdução ao Java e Orientação a objetos,Development,/course/introducao-ao-java-e-orientacao-a-objetos/
2149344,Flutter & Firebase: Build a Complete App for iOS & Android,Development,/course/flutter-firebase-build-a-complete-app-for-ios-android/
2151006,Customer Experience Management (CX): MASTERCLASS 2022,Business,/course/customer-experience-management-course-client-service-success-strategy/
2151486,Software Testing Masterclass (2022) - From Novice to Expert,Development,/course/software-testing-masterclass-from-novice-to-expert/
2153774,Modern HTML & CSS From The Beginning (Including Sass),Development,/course/modern-html-css-from-the-beginning/
2156664,Construyendo Web APIs RESTful con ASP.NET Core 6,Development,/course/construyendo-web-apis-restful-con-aspnet-core/
2165246,Data Structures A-Z : Data Structures + Algorithms Bootcamp,Development,/course/data-structures-and-algorithms-the-complete-guide/
2165550,Python 2022. Curso de python con 150 ejemplos y 10 proyectos,Development,/course/curso-python/
2167814,spring Framework for Beginners with Spring Boot,Teaching & Academics,/course/spring-5-with-spring-boot-2/
2170164,【SAA-C03版】これだけでOK！ AWS 認定ソリューションアーキテクト – アソシエイト試験突破講座,IT & Software,/course/aws-associate/
2173004,Desenvolvimento Android e IOS com Flutter 2022 -Crie 15 Apps,Development,/course/desenvolvimento-android-e-ios-com-flutter/
2178672,Curso Power BI – Análisis de Datos y Business Intelligence,Business,/course/power-bi-analisis-datos-business-intelligence/
2181526,Excel TOTAL - Excel completo de 0 a Profesional en 32 horas,Office Productivity,/course/excel-total-de-nada-a-todo-incluye-bva-y-macros/
2183500,Make Your First 2D Game with Unity & C# - Beginner Course,Development,/course/make-your-first-2d-game-with-unity-c-beginner-course/
2184938,Curso de Power BI + Dax + Projetos na prática.,Business,/course/curso-de-powerbi-desktop-dax/
2187946,JavaScript Full- Curso desde Principiante hasta Profesional,Development,/course/javascript-moderno-para-principiantes/
2193814,ITIL 4 Foundation Practice Certification Exams (6 Exams),IT & Software,/course/itil-4-foundation-practice-certification-exams-6-exams-q/
2195172,"Curso de Desarrollo Web con HTML, CSS y JavaScript | Básico",Development,/course/curso-de-desarrollo-web-con-html-css-y-javascript/
2196000,Free Basic Excel Course + Lookup Function,Office Productivity,/course/free-basic-excel-course-lookup-function/
2195888,Mikrotik: De principiante a experto,IT & Software,/course/mikrotik-de-principiante-a-experto/
2196488,Ultimate AWS Certified Solutions Architect Associate SAA-C03,IT & Software,/course/aws-certified-solutions-architect-associate-saa-c03/
2197486,Curso Completo de Google Ads do Básico ao Avançado,Marketing,/course/curso-completo-de-google-ads-adwords-do-basico-ao-avancado/
2201164,"Modern JavaScript (Complete guide, from Novice to Ninja)",Development,/course/modern-javascript-from-novice-to-ninja/
2207270,Be a Great Mentor: A Practical Guide to Mentorship,Business,/course/be-a-great-mentor-a-practical-guide-to-mentoring/
2207474,Curso Completo e Gratuito de Linkedin,Personal Development,/course/curso-completo-de-linkedin-wmazza/
2209946,Tableau 2022 Training for Beginners + Tableau Certification,Business,/course/tableau-for-beginners/
2217820,NestJS: Node + Typescript al estilo Angular para crear APIS,Development,/course/nestjs-free/
2217998,Curso Completo de Marketing Digital - 23 Cursos en 1,Marketing,/course/curso-de-marketing-digital/
2219146,Inglês Extremo - Curso Completo do Zero à Fluência,Teaching & Academics,/course/inglesextremo/
2222324,Business Branding: The Complete Course Part 1 - Strategy,Marketing,/course/business-branding-complete-course/
2222850,Node JS API Development for Beginners,Development,/course/node-js-api-tutorial/
2222856,React JS Frontend Web Development for Beginners,Development,/course/react-tutorial/
2223252,"Build a Quiz App with HTML, CSS, and JavaScript",Development,/course/build-a-quiz-app-with-html-css-and-javascript/
2223798,تعلم التخطيط الفعال لتنظيم حياتك ومشاريعك,Personal Development,/course/effective_planning/
2224952,Informática Completo - Do Básico ao Avançado,IT & Software,/course/curso-de-informatica-completo/
2226926,Emotional Intelligence (EQ) Practitioner Cert (ACCREDITED),Lifestyle,/course/emotional-intelligence-practitioner-certification/
2231672,Curso de HTML 5 COMPLETO e com Projetos Práticos para WEB,Development,/course/web-html5-css3-javascript/
2231800,Learn Ethical Hacking: Beginner to Advanced!,IT & Software,/course/ethical-hacking-kali-linux/
2234122,How to Draw From Beginner to Master,Lifestyle,/course/how-to-draw-from-beginner-to-master/
2235470,Python for Time Series Data Analysis,Development,/course/python-for-time-series-data-analysis/
2235576,The Comprehensive Android App Development Masterclass,Development,/course/android-development-java-android-studio-masterclass/
2237864,Curso Forex Completo de A à Z,Finance & Accounting,/course/curso_forex_exodustrading/
2241862,Machine Learning de A a la Z: R y Python para Data Science,Development,/course/machinelearning-es/
2244918,SQL Server: Nivel 1 Sentencias Principales,Development,/course/introduccion-al-lenguaje-sql-server/
2244912,Universidad JavaScript - De Cero a Experto JavaScript!,Development,/course/universidad-javascript-angular-react-vue-typescript-html-css-bootstrap/
2246722,Crie sites profissionais com Wordpress 2022 - 6 Projetos,Development,/course/criacao-de-sites-com-wordpress/
2246852,Emotional Intelligence at Work: Learn from Your Emotions,Business,/course/emotional-intelligence-at-work-learn-from-your-emotions/
2253870,Comparing Agile vs Waterfall Project Management,Business,/course/agile-vs-waterfall/
2253706,AWS Certified Data Analytics Specialty 2022 - Hands On!,IT & Software,/course/aws-data-analytics/
2256324,Goal Setting at Work: Plan for Success and Reach Your Goals,Business,/course/goal-setting-at-work/
2257278,Crear Una Página Web Desde Cero con HTML y CSS,Development,/course/crea-esta-pagina-web-moderna-con-html5-css3-y-jquery-2019/
2259120,The Complete 2021 Flutter Development Bootcamp with Dart,Development,/course/flutter-bootcamp-with-dart/
2259510,Visual Studio Code: Mejora tu velocidad para codificar,Development,/course/vscode-mejora-tu-velocidad-para-codificar/
2264216,"Master en Python: Aprender Python 3, Django, Flask y Tkinter",Development,/course/master-en-python-aprender-python-django-flask-y-tkinter/
2265622,PL-300 certification: Microsoft Power BI Data Analyst/DA-100,IT & Software,/course/70-778-analyzing-and-visualizing-data-with-power-bi/
2266662,CHANGE MANAGEMENT FOR ORGANIZATIONS: Drive Strategic Results,Business,/course/change-management-for-organizations/
2279412,Complete UiPath RPA Developer Course: Build 7 Robots,Development,/course/complete-uipath-rpa-developer-course/
2280568,Полное руководство по Python 3: от новичка до специалиста,Development,/course/bestpython/
2281794,La Formation Complète Python,Development,/course/formation-complete-python/
2281984,"The Ultimate Dark Web, Anonymity, Privacy & Security Course",IT & Software,/course/the-ultimate-dark-web-anonymity-privacy-security-course/
2293851,Unreal Engine C++ The Ultimate Game Developer Course,Development,/course/unreal-engine-the-ultimate-game-developer-course/
2295431,WEB-разработчик 2022,Development,/course/webdeveloper/
2295965,Content Marketing: Grow Your Business with Content Marketing,Marketing,/course/content-marketing-for-beginners/
2296344,Speak Like a Pro: Public Speaking for Professionals,Business,/course/speak-like-a-pro-public-speaking-for-professionals/
2296462,Sıfırdan Uzmanlığa İngilizce Kampı | 75 saat+ İngilizce!,Teaching & Academics,/course/sifirdan-uzmanliga-ingilizce-egitim-seti/
2297910,Master en Python 3.x. Aprende de 0 a EXPERTO con Práctica.,Development,/course/aprende-el-lenguaje-de-programacion-python3-practicando/
2299046,Microsoft Power BI - Up & Running With Power BI Service 2021,Business,/course/power-bi-service/
2300438,PHP 7 Completo - Curso do Desenvolvedor Web + Projetos,Development,/course/php-7-completo/
2301254,Certified Kubernetes Administrator (CKA) with Practice Tests,IT & Software,/course/certified-kubernetes-administrator-with-practice-tests/
2302354,The Blender 2.8 Encyclopedia,Design,/course/the-blender-encyclopedia/
2304734,The Complete Guide to Becoming a Software Architect,IT & Software,/course/the-complete-guide-to-becoming-a-software-architect/
2306140,Flutter: Tu guía completa de desarrollo para IOS y Android,Development,/course/flutter-ios-android-fernando-herrera/
2306248,はじめての AI,Development,/course/google-jp-ai/
2306930,Certificação Amazon AWS Solutions Architect 2022,IT & Software,/course/certificacao-amazon-aws-2019-solutions-architect/
2309602,"GitLab CI: Pipelines, CI/CD and DevOps for Beginners",Development,/course/gitlab-ci-pipelines-ci-cd-and-devops-for-beginners/
2310326,Curso de C# .NET desde cero hasta lo mas avanzado full stack,Development,/course/curso-de-c-sharp-net-core-desde-cero/
2310884,(50 Saat) Python A-Z™: Veri Bilimi ve Machine Learning,Development,/course/python-egitimi/
2316054,Amazon AWS. Curso básico de Amazon AWS. Aprende desde cero,IT & Software,/course/curso-amazon-aws/
2320056,"The Modern React Bootcamp (Hooks, Context, NextJS, Router)",Development,/course/modern-react-bootcamp/
2322586,AWS Certified Developer Associate Practice Exams,IT & Software,/course/aws-certified-developer-associate-practice-exams-amazon/
2323470,Business Communication Skills: Business Writing & Grammar,Personal Development,/course/professional-communication-and-business-writing/
2323926,Write Like a Boss: Master Your Business Writing Skills,Business,/course/master-business-writing-skills/
2324618,PMP Practice Test Exam 2022- As per latest ECO,Teaching & Academics,/course/pmp-practice-test-2019-pmbok6/
2327156,The Complete Foundation FOREX Trading Course,Finance & Accounting,/course/the-complete-foundation-forex-trading-course/
